wavelength,BLUE,GREEN,RED,NIR,SWIR1,SWIR2
1.994,0,0,0,0,0,0
1.995,0,0,0,0,0,0
1.996,0,0,0,0,0,0
1.997,0,0,0,0,0,0
1.998,0,0,0,0,0,0
1.999,0,0,0,0,0,0
2,0,0,0,0,0,0.00135
2.001,0,0,0,0,0,0.00186
2.002,0,0,0,0,0,0.00007
2.003,0,0,0,0,0,0.00003
2.004,0,0,0,0,0,0.00164
2.005,0,0,0,0,0,0.0021
2.006,0,0,0,0,0,0.0003
2.007,0,0,0,0,0,0
2.008,0,0,0,0,0,0
2.009,0,0,0,0,0,0.0009
2.01,0,0,0,0,0,0.0029
2.011,0,0,0,0,0,0.0022
2.012,0,0,0,0,0,0
2.013,0,0,0,0,0,0
2.014,0,0,0,0,0,0.00057
2.015,0,0,0,0,0,0.002
2.016,0,0,0,0,0,0.002
2.017,0,0,0,0,0,0.002
2.018,0,0,0,0,0,0.00425
2.019,0,0,0,0,0,0.00925
2.02,0,0,0,0,0,0.0113
2.021,0,0,0,0,0,0.00981
2.022,0,0,0,0,0,0.00855
2.023,0,0,0,0,0,0.00755
2.024,0,0,0,0,0,0.0079
2.025,0,0,0,0,0,0.0099
2.026,0,0,0,0,0,0.01304
2.027,0,0,0,0,0,0.01755
2.028,0,0,0,0,0,0.0193
2.029,0,0,0,0,0,0.01781
2.03,0,0,0,0,0,0.01994
2.031,0,0,0,0,0,0.02645
2.032,0,0,0,0,0,0.03114
2.033,0,0,0,0,0,0.03365
2.034,0,0,0,0,0,0.0359
2.035,0,0,0,0,0,0.0386
2.036,0,0,0,0,0,0.04209
2.037,0,0,0,0,0,0.0456
2.038,0,0,0,0,0,0.04909
2.039,0,0,0,0,0,0.05415
2.04,0,0,0,0,0,0.06115
2.041,0,0,0,0,0,0.0684
2.042,0,0,0,0,0,0.07589
2.043,0,0,0,0,0,0.0818
2.044,0,0,0,0,0,0.0858
2.045,0,0,0,0,0,0.09115
2.046,0,0,0,0,0,0.09815
2.047,0,0,0,0,0,0.109
2.048,0,0,0,0,0,0.12448
2.049,0,0,0,0,0,0.1402
2.05,0,0,0,0,0,0.1562
2.051,0,0,0,0,0,0.17535
2.052,0,0,0,0,0,0.1952
2.053,0,0,0,0,0,0.2112
2.054,0,0,0,0,0,0.2299
2.055,0,0,0,0,0,0.2519
2.056,0,0,0,0,0,0.2757
2.057,0,0,0,0,0,0.3017
2.058,0,0,0,0,0,0.32749
2.059,0,0,0,0,0,0.35298
2.06,0,0,0,0,0,0.37915
2.061,0,0,0,0,0,0.40615
2.062,0,0,0,0,0,0.43519
2.063,0,0,0,0,0,0.46668
2.064,0,0,0,0,0,0.49975
2.065,0,0,0,0,0,0.53475
2.066,0,0,0,0,0,0.5702
2.067,0,0,0,0,0,0.608
2.068,0,0,0,0,0,0.648
2.069,0,0,0,0,0,0.67293
2.07,0,0,0,0,0,0.67944
2.071,0,0,0,0,0,0.69359
2.072,0,0,0,0,0,0.71709
2.073,0,0,0,0,0,0.73585
2.074,0,0,0,0,0,0.74885
2.075,0,0,0,0,0,0.75849
2.076,0,0,0,0,0,0.76398
2.077,0,0,0,0,0,0.77309
2.078,0,0,0,0,0,0.78658
2.079,0,0,0,0,0,0.7895
2.08,0,0,0,0,0,0.7795
2.081,0,0,0,0,0,0.77445
2.082,0,0,0,0,0,0.77545
2.083,0,0,0,0,0,0.77893
2.084,0,0,0,0,0,0.78544
2.085,0,0,0,0,0,0.7827
2.086,0,0,0,0,0,0.77703
2.087,0,0,0,0,0,0.78154
2.088,0,0,0,0,0,0.78265
2.089,0,0,0,0,0,0.77965
2.09,0,0,0,0,0,0.77575
2.091,0,0,0,0,0,0.77075
2.092,0,0,0,0,0,0.76665
2.093,0,0,0,0,0,0.76365
2.094,0,0,0,0,0,0.76177
2.095,0,0,0,0,0,0.76127
2.096,0,0,0,0,0,0.7631
2.097,0,0,0,0,0,0.76777
2.098,0,0,0,0,0,0.77243
2.099,0,0,0,0,0,0.775
2.1,0,0,0,0,0,0.77251
2.101,0,0,0,0,0,0.76702
2.102,0,0,0,0,0,0.7685
2.103,0,0,0,0,0,0.7785
2.104,0,0,0,0,0,0.7858
2.105,0,0,0,0,0,0.7898
2.106,0,0,0,0,0,0.79695
2.107,0,0,0,0,0,0.80795
2.108,0,0,0,0,0,0.8095
2.109,0,0,0,0,0,0.7995
2.11,0,0,0,0,0,0.80099
2.111,0,0,0,0,0,0.81648
2.112,0,0,0,0,0,0.8232
2.113,0,0,0,0,0,0.8192
2.114,0,0,0,0,0,0.81451
2.115,0,0,0,0,0,0.80902
2.116,0,0,0,0,0,0.81185
2.117,0,0,0,0,0,0.81945
2.118,0,0,0,0,0,0.82045
2.119,0,0,0,0,0,0.82799
2.12,0,0,0,0,0,0.84348
2.121,0,0,0,0,0,0.8475
2.122,0,0,0,0,0,0.8375
2.123,0,0,0,0,0,0.8329
2.124,0,0,0,0,0,0.8349
2.125,0,0,0,0,0,0.83915
2.126,0,0,0,0,0,0.84615
2.127,0,0,0,0,0,0.85113
2.128,0,0,0,0,0,0.85364
2.129,0,0,0,0,0,0.85659
2.13,0,0,0,0,0,0.86008
2.131,0,0,0,0,0,0.85997
2.132,0,0,0,0,0,0.85546
2.133,0,0,0,0,0,0.85705
2.134,0,0,0,0,0,0.86605
2.135,0,0,0,0,0,0.86065
2.136,0,0,0,0,0,0.85565
2.137,0,0,0,0,0,0.87265
2.138,0,0,0,0,0,0.88041
2.139,0,0,0,0,0,0.87692
2.14,0,0,0,0,0,0.87161
2.141,0,0,0,0,0,0.86412
2.142,0,0,0,0,0,0.8591
2.143,0,0,0,0,0,0.8571
2.144,0,0,0,0,0,0.86299
2.145,0,0,0,0,0,0.87848
2.146,0,0,0,0,0,0.87867
2.147,0,0,0,0,0,0.86016
2.148,0,0,0,0,0,0.85495
2.149,0,0,0,0,0,0.86595
2.15,0,0,0,0,0,0.87515
2.151,0,0,0,0,0,0.87405
2.152,0,0,0,0,0,0.86305
2.153,0,0,0,0,0,0.8588
2.154,0,0,0,0,0,0.8628
2.155,0,0,0,0,0,0.86545
2.156,0,0,0,0,0,0.86645
2.157,0,0,0,0,0,0.8679
2.158,0,0,0,0,0,0.8699
2.159,0,0,0,0,0,0.87349
2.16,0,0,0,0,0,0.87898
2.161,0,0,0,0,0,0.8793
2.162,0,0,0,0,0,0.8733
2.163,0,0,0,0,0,0.86977
2.164,0,0,0,0,0,0.86927
2.165,0,0,0,0,0,0.8708
2.166,0,0,0,0,0,0.8739
2.167,0,0,0,0,0,0.8759
2.168,0,0,0,0,0,0.87497
2.169,0,0,0,0,0,0.87046
2.17,0,0,0,0,0,0.8707
2.171,0,0,0,0,0,0.8767
2.172,0,0,0,0,0,0.87931
2.173,0,0,0,0,0,0.87782
2.174,0,0,0,0,0,0.87541
2.175,0,0,0,0,0,0.87192
2.176,0,0,0,0,0,0.8718
2.177,0,0,0,0,0,0.8758
2.178,0,0,0,0,0,0.87845
2.179,0,0,0,0,0,0.87945
2.18,0,0,0,0,0,0.8773
2.181,0,0,0,0,0,0.8713
2.182,0,0,0,0,0,0.87385
2.183,0,0,0,0,0,0.87851
2.184,0,0,0,0,0,0.87302
2.185,0,0,0,0,0,0.86685
2.186,0,0,0,0,0,0.85985
2.187,0,0,0,0,0,0.85759
2.188,0,0,0,0,0,0.86108
2.189,0,0,0,0,0,0.863
2.19,0,0,0,0,0,0.863
2.191,0,0,0,0,0,0.86165
2.192,0,0,0,0,0,0.85865
2.193,0,0,0,0,0,0.85407
2.194,0,0,0,0,0,0.84756
2.195,0,0,0,0,0,0.84739
2.196,0,0,0,0,0,0.85488
2.197,0,0,0,0,0,0.85855
2.198,0,0,0,0,0,0.85755
2.199,0,0,0,0,0,0.85587
2.2,0,0,0,0,0,0.85336
2.201,0,0,0,0,0,0.85515
2.202,0,0,0,0,0,0.86215
2.203,0,0,0,0,0,0.86645
2.204,0,0,0,0,0,0.86745
2.205,0,0,0,0,0,0.8653
2.206,0,0,0,0,0,0.8593
2.207,0,0,0,0,0,0.856
2.208,0,0,0,0,0,0.856
2.209,0,0,0,0,0,0.85195
2.21,0,0,0,0,0,0.85015
2.211,0,0,0,0,0,0.85715
2.212,0,0,0,0,0,0.86123
2.213,0,0,0,0,0,0.86173
2.214,0,0,0,0,0,0.85705
2.215,0,0,0,0,0,0.84605
2.216,0,0,0,0,0,0.8436
2.217,0,0,0,0,0,0.8516
2.218,0,0,0,0,0,0.85195
2.219,0,0,0,0,0,0.84295
2.22,0,0,0,0,0,0.84205
2.221,0,0,0,0,0,0.85105
2.222,0,0,0,0,0,0.84745
2.223,0,0,0,0,0,0.83775
2.224,0,0,0,0,0,0.83942
2.225,0,0,0,0,0,0.84108
2.226,0,0,0,0,0,0.8348
2.227,0,0,0,0,0,0.83005
2.228,0,0,0,0,0,0.83905
2.229,0,0,0,0,0,0.84017
2.23,0,0,0,0,0,0.83166
2.231,0,0,0,0,0,0.83039
2.232,0,0,0,0,0,0.83788
2.233,0,0,0,0,0,0.8375
2.234,0,0,0,0,0,0.8275
2.235,0,0,0,0,0,0.82673
2.236,0,0,0,0,0,0.83724
2.237,0,0,0,0,0,0.8385
2.238,0,0,0,0,0,0.8285
2.239,0,0,0,0,0,0.82999
2.24,0,0,0,0,0,0.84548
2.241,0,0,0,0,0,0.84725
2.242,0,0,0,0,0,0.84215
2.243,0,0,0,0,0,0.84915
2.244,0,0,0,0,0,0.85323
2.245,0,0,0,0,0,0.85373
2.246,0,0,0,0,0,0.85649
2.247,0,0,0,0,0,0.86198
2.248,0,0,0,0,0,0.8668
2.249,0,0,0,0,0,0.8708
2.25,0,0,0,0,0,0.8721
2.251,0,0,0,0,0,0.8701
2.252,0,0,0,0,0,0.8681
2.253,0,0,0,0,0,0.8661
2.254,0,0,0,0,0,0.8713
2.255,0,0,0,0,0,0.8853
2.256,0,0,0,0,0,0.89231
2.257,0,0,0,0,0,0.89082
2.258,0,0,0,0,0,0.89
2.259,0,0,0,0,0,0.8936
2.26,0,0,0,0,0,0.9016
2.261,0,0,0,0,0,0.91005
2.262,0,0,0,0,0,0.91905
2.263,0,0,0,0,0,0.9231
2.264,0,0,0,0,0,0.9211
2.265,0,0,0,0,0,0.92045
2.266,0,0,0,0,0,0.92145
2.267,0,0,0,0,0,0.92583
2.268,0,0,0,0,0,0.93434
2.269,0,0,0,0,0,0.93381
2.27,0,0,0,0,0,0.92232
2.271,0,0,0,0,0,0.9214
2.272,0,0,0,0,0,0.9334
2.273,0,0,0,0,0,0.9355
2.274,0,0,0,0,0,0.9327
2.275,0,0,0,0,0,0.9387
2.276,0,0,0,0,0,0.94539
2.277,0,0,0,0,0,0.95288
2.278,0,0,0,0,0,0.95631
2.279,0,0,0,0,0,0.95482
2.28,0,0,0,0,0,0.95331
2.281,0,0,0,0,0,0.95182
2.282,0,0,0,0,0,0.95169
2.283,0,0,0,0,0,0.95317
2.284,0,0,0,0,0,0.9567
2.285,0,0,0,0,0,0.9627
2.286,0,0,0,0,0,0.96803
2.287,0,0,0,0,0,0.97254
2.288,0,0,0,0,0,0.97725
2.289,0,0,0,0,0,0.98225
2.29,0,0,0,0,0,0.98185
2.291,0,0,0,0,0,0.97485
2.292,0,0,0,0,0,0.9719
2.293,0,0,0,0,0,0.97231
2.294,0,0,0,0,0,0.97082
2.295,0,0,0,0,0,0.97519
2.296,0,0,0,0,0,0.98668
2.297,0,0,0,0,0,0.99369
2.298,0,0,0,0,0,0.99518
2.299,0,0,0,0,0,0.99307
2.3,0,0,0,0,0,0.98656
2.301,0,0,0,0,0,0.98051
2.302,0,0,0,0,0,0.97502
2.303,0,0,0,0,0,0.9783
2.304,0,0,0,0,0,0.9923
2.305,0,0,0,0,0,0.99955
2.306,0,0,0,0,0,0.99855
2.307,0,0,0,0,0,0.99191
2.308,0,0,0,0,0,0.97842
2.309,0,0,0,0,0,0.96965
2.31,0,0,0,0,0,0.96777
2.311,0,0,0,0,0,0.96727
2.312,0,0,0,0,0,0.96587
2.313,0,0,0,0,0,0.96336
2.314,0,0,0,0,0,0.95907
2.315,0,0,0,0,0,0.95256
2.316,0,0,0,0,0,0.94315
2.317,0,0,0,0,0,0.93015
2.318,0,0,0,0,0,0.92435
2.319,0,0,0,0,0,0.92735
2.32,0,0,0,0,0,0.9263
2.321,0,0,0,0,0,0.9203
2.322,0,0,0,0,0,0.92465
2.323,0,0,0,0,0,0.92701
2.324,0,0,0,0,0,0.91152
2.325,0,0,0,0,0,0.90819
2.326,0,0,0,0,0,0.91968
2.327,0,0,0,0,0,0.92375
2.328,0,0,0,0,0,0.91875
2.329,0,0,0,0,0,0.92185
2.33,0,0,0,0,0,0.93485
2.331,0,0,0,0,0,0.93795
2.332,0,0,0,0,0,0.92895
2.333,0,0,0,0,0,0.9231
2.334,0,0,0,0,0,0.9211
2.335,0,0,0,0,0,0.90717
2.336,0,0,0,0,0,0.87866
2.337,0,0,0,0,0,0.85421
2.338,0,0,0,0,0,0.83472
2.339,0,0,0,0,0,0.80195
2.34,0,0,0,0,0,0.75452
2.341,0,0,0,0,0,0.70902
2.342,0,0,0,0,0,0.66127
2.343,0,0,0,0,0,0.61076
2.344,0,0,0,0,0,0.55981
2.345,0,0,0,0,0,0.50831
2.346,0,0,0,0,0,0.45705
2.347,0,0,0,0,0,0.40605
2.348,0,0,0,0,0,0.35481
2.349,0,0,0,0,0,0.30332
2.35,0,0,0,0,0,0.26555
2.351,0,0,0,0,0,0.24455
2.352,0,0,0,0,0,0.21905
2.353,0,0,0,0,0,0.18805
2.354,0,0,0,0,0,0.153
2.355,0,0,0,0,0,0.1265
2.356,0,0,0,0,0,0.1165
2.357,0,0,0,0,0,0.10425
2.358,0,0,0,0,0,0.08925
2.359,0,0,0,0,0,0.0783
2.36,0,0,0,0,0,0.0723
2.361,0,0,0,0,0,0.06381
2.362,0,0,0,0,0,0.05232
2.363,0,0,0,0,0,0.04217
2.364,0,0,0,0,0,0.03366
2.365,0,0,0,0,0,0.03103
2.366,0,0,0,0,0,0.03553
2.367,0,0,0,0,0,0.029
2.368,0,0,0,0,0,0.009
2.369,0,0,0,0,0,0.00523
2.37,0,0,0,0,0,0.02048
2.371,0,0,0,0,0,0.02607
2.372,0,0,0,0,0,0.01956
2.373,0,0,0,0,0,0.01285
2.374,0,0,0,0,0,0.0108
2.375,0,0,0,0,0,0.0148
2.376,0,0,0,0,0,0.01385
2.377,0,0,0,0,0,0.00685
2.378,0,0,0,0,0,0.0057
2.379,0,0,0,0,0,0.0117
2.38,0,0,0,0,0,0.01161
2.381,0,0,0,0,0,0.00412
2.382,0,0,0,0,0,0
2.383,0,0,0,0,0,0
2.384,0,0,0,0,0,0
2.385,0,0,0,0,0,0.00272
2.386,0,0,0,0,0,0.00621
2.387,0,0,0,0,0,0.00445
2.388,0,0,0,0,0,0.00271
2.389,0,0,0,0,0,0.00095
2.39,0,0,0,0,0,0
2.391,0,0,0,0,0,0
2.392,0,0,0,0,0,0
2.393,0,0,0,0,0,0
2.394,0,0,0,0,0,0
2.395,0,0,0,0,0,0
2.396,0,0,0,0,0,0
2.397,0,0,0,0,0,0
2.398,0,0,0,0,0,0
2.399,0,0,0,0,0,0
2.4,0,0,0,0,0,0
